postUrl,profileUrl,pubDate,headline,description,username
https://www.instagram.com/p/C0vhnxTr9Em/,https://www.instagram.com/tsaubc,2023-12-12T06:16:03.000Z,,"[English Follows] Dönemimizin son etkinli?i, TSESS de bizlerle keyifli zaman geçiren herkese çok te?ekkür ederiz. Umar?z ki sizlerde bizim kadar e?lenmi?sinizdir! Bir sonraki dönemde sizlerle tekrardan görü?meyi heyecanla bekliyoruz! ?????? TSESS foto?raflar?na ula?mak icin biomuzdaki linki kullanabilirsiniz ???? ——— Thank you to everyone who came to our last event of the term, TSESS! We hope you had just as much fun as we did! We hope to see you in our upcoming events next term! ?????? Visit the link in our bio to view the photos ????",tsaubc
https://www.instagram.com/p/C0QTZhqreZp/,https://www.instagram.com/tsaubc,2023-11-30T03:15:19.000Z,,"[English Follows] Senenin en büyük Türk partisi TSess’e sadece 3 GÜN kald?! Bu sene resident djlerimiz Sarp Kaan ve Kara’n?n yan?nda yeni DJ’imiz Gentt de aram?za katmaktan mutluluk duyuyoruz! Biletler tükenmeden biletinizi ald???n?za emin olun, cuma günü görü?mek üzere. ???? ——— Only 3 DAYS left till the biggest Turkish party of the year, TSESS! This year, we are more than happy to welcome our new DJ, Gentt along our resident DJ’s Sarp Kaan and Kara. Make sure to buy your tickets before Friday, and we hope to see you there:)",tsaubc
https://www.instagram.com/p/C0HqTzKv9vq/,https://www.instagram.com/tsaubc,2023-11-26T18:42:21.000Z,,[English Follows] ?????????? Ö?????? ?????????????????????????? Y?l?n beklenen kar??la?mas?: ???????????? ???? ?????? vs. ??????????????’?? ?????????? En sevdi?iniz sanatç? için hikayemizde oy vermeye haz?r olun!! Pit’e giri? yapan ?????? ???? bilet sahibine bir ü?????????????? ??ç???????? bizden! ???? ——— ?????????? ?????????????? ?????????????????? This year’s big debate: ???????????? ???? ?????? or ??????????????’?? ?????????? ? Stay tuned to vote on our story for ???????? favorite artist!! The ?????????? ???? ticket holders to enter the Pit will get a ???????? ?????????? on us! ????,tsaubc
https://www.instagram.com/p/Czz_1clr1vZ/,https://www.instagram.com/tsaubc,2023-11-19T03:26:03.000Z,,"[English Follows] Kuzu kuzu geliyoruz!! ?????? Hepimizin heyecanla bekledi?i TSess etkinli?imizle tekrardan sizlerle beraberiz. 70’lerden günümüze en popüler Türkçe pop ?ark?lar?yla doyas?ya e?lenmek için sizi 1 Aral?k, Cuma saat 10’da The Pit Pub’a bekliyoruz. ???? Biletinizi bio’muzdaki linkten alabilirsiniz! (Etkinli?imizde 19+ ya? s?n?r? vard?r) ? 10PM - 2AM ??? 1 Aral?k ?? The Pit ——— The countdown has begun for our most popular event, Tsess! ?????? You’re invited to the Pit Pub on December 1st, Friday at 10PM to have a great time with the most popular Turkish pop songs from the 70s to today. ???? You can purchase tickets from the link on our bio! (This event is 19+ only) ? 10PM - 2AM ??? December 1 ?? The Pit",tsaubc
https://www.instagram.com/p/CzwjXYlPp5j/,https://www.instagram.com/tsaubc,2023-11-17T19:19:09.000Z,,[English Follows] Rak? Meze etkinli?imize kat?l?p bizlerle keyifli vakit geçiren herkese çok te?ekkür ederiz. Hepinizi tekrardan TSESS’de görmek dile?iyle… ?? Thank you to everyone who joined our Raki Meze event and had a great time with us. We hope to see you again in our TSESS event in two weeks! ??,tsaubc
https://www.instagram.com/p/CzmyjbCpNjq/,https://www.instagram.com/tsaubc,2023-11-14T00:19:27.000Z,,"10 Kas?m'da, Gazi Mustafa Kemal Atatürk'ü anmak amac?yla kampüsümüzün simgelerinden biri olan Engineering Cairn'? siyah ve beyaza boyad?k. Gazi Mustafa Kemal Atatürk'ü anman?n, onun önderli?indeki de?erlere vurgu yapman?n ve Cumhuriyet'in temellerini hat?rlaman?n onurunu hep beraber payla?t?k. Bu anlaml? etkinli?e kat?lan herkese içten te?ekkürlerimizi sunuyoruz.??",tsaubc
https://www.instagram.com/p/CzfPxP4L82g/,https://www.instagram.com/tsaubc,2023-11-11T02:00:49.000Z,,"Türkiye Cumhuriyetinin kurucusu, ebedi ba?komutan?m?z Gazi Mustafa Kemal Atatürk’ü 85. Ölüm y?l dönümünde sayg? ve özlemle an?yoruz. Unutmad?k, unutmayaca??z. ?? “ Beni görmek demek mutlaka yüzümü görmek demek de?ildir. Benim fikirlerimi, benim duygular?m? anl?yorsan?z ve hissediyorsan?z bu yeterlidir.” - Mustafa Kemal Atatürk",tsaubc
https://www.instagram.com/p/CzaPAVcr3JX/,https://www.instagram.com/tsaubc,2023-11-09T03:17:57.000Z,,Türkiye Cumhuriyetimizin kurucusu Ata’m?z?n 10 Kas?m ölüm y?ldönümünü anmak ad?na yar?n Engineering Cairn’i boyayaca??z. Etkinli?imiz kat?l?ma aç?kt?r. Kat?lmak isteyen herkesi saat 20:00’da UBC Fountain önüne bekliyoruz. ??,tsaubc
https://www.instagram.com/p/CzUPaDUv6cQ/,https://www.instagram.com/tsaubc,2023-11-06T19:26:01.000Z,,"[English Follows] 1 Aral?k ak?am? plan yapmay?n! Hepimizin heyecanla bekledi?i, Vancouver’?n tek Türk ak?am?, Tsess etkinli?iyle tekrardan sizlerle beraberiz. Hepinizi orda görmeyi ?imdiden heyecanla bekliyoruz! ???? Clear your schedules on the 1st of December! We are once again together in Vancouver’s only Turkish night event, Tsess. Looking forward to seeing you all! ????",tsaubc
https://www.instagram.com/p/CzHc9wtyVpD/,https://www.instagram.com/tsaubc,2023-11-01T20:17:53.000Z,,[English Follows] Cuma ak?am? bizimle göbek atip en sevdi?imiz rak? sofras? ?ark?lar?na e?lik etmek isterseniz biletler bioda! ???? ——— If you want to join us dance to our favorite raki table songs this Friday night the tickets are on our bio! ????,tsaubc
https://www.instagram.com/p/CyMc6A2vIaL/,https://www.instagram.com/ubcvolleyballclub,2023-10-09T22:18:39.000Z,,WE ARE HIRING!! ?? Deadline to apply: OCT 18 You can find the Google Form link to apply on our bio with a short description of each position! We hope to see you in our team ??,ubcvolleyballclub
https://www.instagram.com/p/CyAIYdHLV53/,https://www.instagram.com/ubcvolleyballclub,2023-10-05T03:28:25.000Z,,Beach Volleyball Event! ???? This event is free for members and non-members! ?? The link to RSVP is on our bio! ???7th of September ?12:00-3:00PM ??Wesbrook Sand Courts,ubcvolleyballclub
https://www.instagram.com/p/Cx1ndozRChx/,https://www.instagram.com/ubcvolleyballclub,2023-10-01T01:28:22.000Z,,"BECOME A MEMBER OF THE UBC VOLLEYBALL CLUB ?? LINK IN BIO. We host volleyball events for players of all skill levels—from complete beginner to advanced. To learn more, read our membership description in the Bounce App!",ubcvolleyballclub
https://www.instagram.com/p/CxpO9E0OhKx/,https://www.instagram.com/ubcvolleyballclub,2023-09-26T06:03:19.000Z,,Congratulations to all of our giveaway winners! ?? Make sure to check your emails to claim your prizes! ????,ubcvolleyballclub
https://www.instagram.com/p/CxFRhDLuf9c/,https://www.instagram.com/ubcvolleyballclub,2023-09-12T06:53:03.000Z,,??SIGN UP NOW FOR OUR FIRST BIG EVENT OF THE YEAR?? Link to sign up on our bio!! ???September 16 ?12 PM - 3 PM ??Wesbrook Sand Courts ??9.99 You don’t want to miss the chance to play beach volleyball while getting the chance to win amazing prices and help an important cause!,ubcvolleyballclub
https://www.instagram.com/p/Cw8Z3dNSr7l/,https://www.instagram.com/ubcclubvball,2023-09-08T20:12:51.000Z,,UBC Volleyball Club Fall Tryouts is now open for registration. Registration fee is $20 and sign up must be done through the link in our bio! Dates for the tryouts are as follows: Men’s Tryouts September 13 & 20 7:30-10:30 at SRC Women’s Tryouts September 16 & 23 7:30-9:30 at SRC ??: @d__photographyy,ubcclubvball
https://www.instagram.com/p/Cq9VTSBJ1oq/,https://www.instagram.com/ubcvolleyballclub,2023-04-13T01:45:10.000Z,,So what would YOU ???? rate their spike? ??,ubcvolleyballclub
https://www.instagram.com/p/CqZVkxPrCbP/,https://www.instagram.com/ubcvolleyballclub,2023-03-30T02:13:33.000Z,,"We are looking for people that are passionate about planning volleyball events or marketing for volleyball events! ?? APPLY through the links on our bio!! DEADLINE TO SUBMIT APPLICATION: APRIL 5, 2023",ubcvolleyballclub
https://www.instagram.com/p/CqRS9jJPbak/,https://www.instagram.com/ubcvolleyballclub,2023-03-26T23:16:48.000Z,,? MEET OUR EXECUTIVE TEAM! ?,ubcvolleyballclub
https://www.instagram.com/p/CqBZuvbP9uJ/,https://www.instagram.com/ubcvolleyballclub,2023-03-20T19:08:06.000Z,,Congrats to our tournament winners ?? and thank you to all the participants! We loved having you at our Volleyball Competition event!,ubcvolleyballclub
https://www.instagram.com/p/CVbdVHIoX6V/,https://www.instagram.com/asaubc,2021-10-24T23:00:32.000Z,,??? ??????? ?????? ????? ??? ?? ?????? ????? ??????? ????? ?? ??? ??????? ??????? ?? ???????. ??? ???? (?? ?????? ?????) ???????? ?????? ?????? ??????? ?????? ?????? ????? ?? ??????? ?????? ?? ????? ??????! To our Arab Students at UBC. We are delighted in announcing our return to represent and work for our community. For those of you interested and willing to join us in representing our community - please head to the link in our bio!,asaubc
https://www.instagram.com/p/CDlmzJIALi_/,https://www.instagram.com/asaubc,2020-08-07T12:10:35.000Z,,"BAKE SALE FOR LEBANON ??????: Today is the last day to place an order for the bake sale organized by Amanda Haj Hassan and @haneen.amhaz. All proceeds will go to the Lebanese Red Cross and aid people affected by the explosion in Beirut. For more information on the bake sale, please dm @haneen.amhaz.",asaubc
https://www.instagram.com/p/CDll6VcgZVm/,https://www.instagram.com/asaubc,2020-08-07T12:02:50.000Z,,"Lebanon, your pain is our pain, your loss is our loss, and your happiness is our happiness. Our heart aches for Beirut but we have faith that you will rise from the ashes stronger than ever before! ?????? To the international community, the tragic explosion that took place on August 4 at Beirut’s port caused severe infrastructural damages, hundreds of deaths, and thousands who got injured. Lebanon needs our support now more than ever ????????. If you can, please consider donating to the following charities and local NGOs in ????: 1. Lebanese Red Cross 2. Lebanese Food Bank 3. Beit al Baraka 4. Impact Lebanon 5. Open Houses Lebanon Or visit https://lebanoncrisis.carrd.co/ for a full list.",asaubc
https://www.instagram.com/p/B-44lRBgGKp/,https://www.instagram.com/asaubc,2020-04-12T17:14:34.000Z,,Wishing everyone a very happy Easter! Enjoy this amazing day and stay healthy and safe ??,asaubc
https://www.instagram.com/p/B9w0I4pgRD-/,https://www.instagram.com/asaubc,2020-03-15T17:30:26.000Z,,"In light of the situation unfolding with COVID-19 / SARS-CoV-2, the UBC Arab Student Association has chosen to follow the advice of the Canadian health authorities and the World Health Organization to practice social distancing. As such, the ASA executive team has decided to cancel the Arabian Nights Gala. The team has spent a lot of time and effort on this event, and we were excited to bring together the Arab community through a large celebration of our culture. While we won't be able to do this for the time being, we hope we can continue to build a strong community at UBC and in the broader Vancouver area now and in the future. We would like to recognize the contributions of all of our members, our sponsors, our performers, and our non-exec event planners who generously volunteered their time to this event. Without them, an event of this magnitude would never have been a possibility. We hope that despite the cancellation this year, ASA teams in the future can use the relationships we've built for a similar event in the coming years. Everyone who bought a ticket will be reimbursed. If you purchased a ticket through Showpass, we will reimburse you through their site automatically. If you purchased a ticket from our booth, we will message you or you can reach out to us for reimbursement. We want to encourage everyone to prioritize their safety and listen to health authorities to get through this difficult time. We hope to see you in our events the future. Best regards, The ASA Executive Team",asaubc
https://www.instagram.com/p/B9fJBeVAyDT/,https://www.instagram.com/asaubc,2020-03-08T20:46:35.000Z,,"Early Bird Sales end March 15th! Tickets are going quick, we are 30% sold out! Ticket link on the Facebook event page or on the instagram bio",asaubc
https://www.instagram.com/p/B9SZM2TgzLf/,https://www.instagram.com/asaubc,2020-03-03T21:57:49.000Z,,"What does the Arabian Nights Gala entail? Here's our itinerary for the night. From music to dancing to performances to amazing food, you can't miss it. Let this be a night where we celebrate Arab culture in the best way Arabs know how: a party! Ticket link in ig bio or on the Facebook event page.",asaubc
https://www.instagram.com/p/B8-B8aLgwBN/,https://www.instagram.com/asaubc,2020-02-25T00:09:48.000Z,,"Do you miss the livlihood of your home country? Think back to the last Arab wedding you went to. Think about the culture and the community, the loud music and the dancing, the fancy dresses and the fitted suits, the delicious food and the happiness. At the ASA's Arabian Nights Gala, we will recreate that feeling of home. With traditional performances like the Dabkeh and a bellydancing performance, in addition to Arabic music, a photobooth, and delicious Middle Eastern food, come ready to have the night of your life. Early bird tickets on sale now. Link in bio or on the Facebook event page, at a discounted price for a limited time only!",asaubc
https://www.instagram.com/p/B85BcQHgVQh/,https://www.instagram.com/asaubc,2020-02-23T01:29:12.000Z,,?TICKETS ?? EARLY BIRD: Ends March 15th at 11:59PM ?Early Bird - Student: $30 ?Early Bird - Non-Student: $35 ??GENERAL ADMISSION: Ends April 2nd at 11:59PM ? General Admission - Student: $40 ?General Admission - Non-Student: $45 *All ticket sales end on April 2nd. No tickets will be sold at the door. Tickets must be purchased through the Showpass link (link in bio for Instagram or on the Facebook event page).,asaubc
https://www.instagram.com/p/B8W_XgbASQb/,https://www.instagram.com/asaubc,2020-02-09T20:16:54.000Z,,"Are you looking to build your own brand? Do you want to improve your chances of employment? UBC Global Lounge, in partnership with Arab Students Association at UBC. & Sponsor a Child's Education UBC present Build your own Brand! A professional development workshop that will help you market yourself and expose you to more job opportunities. This event will provide you with the right tools to help you stand out in today’s competitive job market. The event includes: - A Keynote speaker that will highlight the importance of being up to date with current events, trends, and issues surrounding the job market, as well as how political/social factors affect your chances of finding the job you want - A resume workshop to help you create the right resume for your dream job - Brainstorm session on how to brand yourself, and market your brand February 11, 6:00 PM to 8:00 PM UBC Global Lounge (2205 Lower Mall: Marine Drive Building 1, right next to Point Grill) Snacks will be provided, so please RSVP by clicking 'going' on the Facebook event page ------------------------------------- We acknowledge that this event and all other events at the UBC Global Lounge are taking place on unceded, traditional and ancestral territory of the h?n?q??min??m? speaking x?m??k??y??m (Musqueam) people.",asaubc
https://www.instagram.com/p/C15_A5QL3R1/,https://www.instagram.com/ubcujah,2024-01-10T04:16:42.000Z,,"??????Calling all visual arts majors and minors! This is your chance to be included in UJAH issue 15! Two students will be selected to be interviewed, and their amazing artwork will be photographed and published. Please visit our website, ubcujah.com for more details! Submissions are due by January 28.",ubcujah
https://www.instagram.com/p/CzKzMlpr3AX/,https://www.instagram.com/ubcujah,2023-11-03T03:26:20.000Z,,ATTENTION! We have extended our deadline for paper and artwork submissions! Take advantage of this opportunity and be a part of our 15th edition. Visit our website for more.,ubcujah
https://www.instagram.com/p/Cye4ntPxspD/,https://www.instagram.com/ubcujah,2023-10-17T02:07:09.000Z,,"??ANNOUNCEMENT!! ?? DEADLINE EXTENSION! Do you have strong academic writing skills and a sharp eye for detail? Are you interested in being a part of an awesome team? UJAH is accepting applications for our editorial board! We are seeking driven, passionate students to join us in creating our 15th issue! We have extended our deadline for editors to October 25, at 11:59 PM. Make sure not to miss out on this opportunity! Visit our website for more info!",ubcujah
https://www.instagram.com/p/CyaT5qgO-Fj/,https://www.instagram.com/ubcujah,2023-10-15T07:29:20.000Z,,REPOST! The deadline for editor and graphic designer applications for issue 15 is almost here! Don’t miss your chance to join our awesome team. Please visit our website for more details?????,ubcujah
