postUrl,description,commentCount,likeCount,pubDate,isSidecar,type,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,imgUrl,postId,timestamp,query,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,videoUrl,viewCount,location,locationId,likedByViewer,sidecarMedias,fullName,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,videoDuration,playCount
https://www.instagram.com/p/C0QOBgtLRf3/,"?? WEEKLY WORKSHOPS Dec 4-Dec 8 ?? Our last set of the term ?? ??Monday, December 4th: Intermediate/Advanced Choreo with Bruce ?? Time: 3-4PM Location: LIFE 26 ??Tuesday, December 5th: Beginner/Intermediate Jazz/Contemporary with Jenn ?? Time: 3-4PM Location: LIFE 26 ??Tuesday, December 6th: Intermediate/Advanced Hip-Hop with Chloe and Tiya ?? Time: 3:30-4:30PM Location: LIFE 26 $3 for members and $5 for non-members",1,71,2023-11-30T02:28:21.000Z,TRUE,Carousel,,https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,?????????? ;),chloe.sapaden,Tiya Iyengar,tiya_iyengar,bruce/anchata,bruceancheta,JENN,jenniferhollidayy,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/404261395_331074599643033_2788068032412492728_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=GFe7HFR-U78AX-qm3FK&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzI0NzE1NzAwMzk4MDQ0ODU4OA%3D%3D.2-ccb7-5&oh=00_AfD17eT1cxQJmjRb1kXJ2Uy9nqE5SpMndWxHvg42q6VsxA&oe=65B18D17&_nc_sid=ee9879,3.24716E+18,2024-01-20T22:43:27.059Z,,,,,,,,,,,,FALSE,4,UBC Dance Horizons,,,,,,,,
https://www.instagram.com/p/Cz-iO8QOCFu/,"?? WEEKLY WORKSHOP NOV 27th-DEC 1st ?? ??Monday, November 27th: Intermediate Hip Hop with Judith & Ela ?? Time: 3-4PM Location: LIFE 26 ??Tuesday, November 28th: Intermediate/Advanced Choreography with Mollie ?? Time: 3-4PM Location: LIFE 26 $3 for members and $5 for non-members",3,89,2023-11-23T05:38:37.000Z,TRUE,Carousel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CyMc6A2vIaL/,WE ARE HIRING!! ?? Deadline to apply: OCT 18 You can find the Google Form link to apply on our bio with a short description of each position! We hope to see you in our team ??,1,29,2023-10-09T22:18:39.000Z,FALSE,Photo,"Photo by UBC Volleyball Club on October 09, 2023.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/387651860_1378851466381516_7005728682615456089_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=VSqigZx1OUoAX9lkoYE&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA0J3hhujZeatcmlAfsLsGDguZn7vHYsXWxs8FG04qMBA&oe=65B20D25&_nc_sid=8b3546,3.21007E+18,2024-01-20T22:43:34.383Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CyAIYdHLV53/,Beach Volleyball Event! ???? This event is free for members and non-members! ?? The link to RSVP is on our bio! ???7th of September ?12:00-3:00PM ??Wesbrook Sand Courts,3,60,2023-10-05T03:28:25.000Z,FALSE,Photo,"Photo by UBC Volleyball Club on October 04, 2023.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/386258417_1453955258786984_8155582642941666947_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=kBD_cn6relAAX_plB8W&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDEaU0YHK7EkAuzP9Y9J-OZFPgjzi8QP-GfXVygrcOlpA&oe=65B11781&_nc_sid=8b3546,3.2066E+18,2024-01-20T22:43:34.383Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx1ndozRChx/,"BECOME A MEMBER OF THE UBC VOLLEYBALL CLUB ?? LINK IN BIO. We host volleyball events for players of all skill levelsófrom complete beginner to advanced. To learn more, read our membership description in the Bounce App!",3,58,2023-10-01T01:28:22.000Z,TRUE,Photo,"Photo by UBC Volleyball Club on September 30, 2023.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/385271986_244052548225406_4186866867442006315_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rryuVy36FSwAX-WjXM4&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB63K8NRl9lPjULBimGiGlEe-WtuEgayF0lzvEhQPFbGw&oe=65B15F9D&_nc_sid=8b3546,3.20364E+18,2024-01-20T22:43:34.383Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CxpO9E0OhKx/,Congratulations to all of our giveaway winners! ?? Make sure to check your emails to claim your prizes! ????,2,20,2023-09-26T06:03:19.000Z,FALSE,Photo,"Photo shared by UBC Volleyball Club on September 25, 2023 tagging @alejandrobalzaretti, @madeline.col, @londondrugs, @mehka.g, @monarcavancouver, @shuyu_vk, @localpubliceatery, @theglobaloutreachproject, and @ubchsc.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,LOCAL Public Eatery,localpubliceatery,London Drugs,londondrugs,Monarca Cocina Mexicana,monarcavancouver,The Global Outreach Project,theglobaloutreachproject,AMS Hospitality and Sport Club,ubchsc,Alejandro Balzaretti,alejandrobalzaretti,maddy,madeline.col,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/381262588_345402794590992_688544919874422880_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=caUW6NKRxPgAX84R2AE&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB3IF_7zCq5zsf-h9_-6fd3dtXPKCHQJb3_uESm7NAJ0Q&oe=65B23960&_nc_sid=8b3546,3.20015E+18,2024-01-20T22:43:34.383Z,www.instagram.com/ubcvolleyballclub/,Mehka Gnanendran,mehka.g,Shuyu van Kerkwijk,shuyu_vk,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CxFRhDLuf9c/,??SIGN UP NOW FOR OUR FIRST BIG EVENT OF THE YEAR?? Link to sign up on our bio!! ???September 16 ?12 PM - 3 PM ??Wesbrook Sand Courts ??9.99 You donít want to miss the chance to play beach volleyball while getting the chance to win amazing prices and help an important cause!,6,81,2023-09-12T06:53:03.000Z,TRUE,Photo,"Photo shared by UBC Volleyball Club on September 11, 2023 tagging @theglobaloutreachproject, and @ubchsc.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,Low Tide Properties,lowtideproperties,The Global Outreach Project,theglobaloutreachproject,AMS Hospitality and Sport Club,ubchsc,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/375237473_841077240763926_577987331673456304_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=jE_ewPT_DGcAX9HDrLn&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCdduQIIB_3XPu8MT_AzVOxqKoRhHoYGL-uKwVk6WO_mQ&oe=65B124B4&_nc_sid=8b3546,3.19003E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cw8Z3dNSr7l/,UBC Volleyball Club Fall Tryouts is now open for registration. Registration fee is $20 and sign up must be done through the link in our bio! Dates for the tryouts are as follows: Menís Tryouts September 13 & 20 7:30-10:30 at SRC Womenís Tryouts September 16 & 23 7:30-9:30 at SRC ??: @d__photographyy,0,53,2023-09-08T20:12:51.000Z,FALSE,Photo,Photo by UBC Volleyball Club in UBC REC with @ubcvolleyballclub.,https://www.instagram.com/ubcclubvball,ubcclubvball,UBC Volleyball Club,ubcvolleyballclub,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/376222023_323911483534521_5565411388885418547_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=WhitOsk9_0wAX95Trn3&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCBuyGFTAs1orrvxUR8ajs8-fie_Xf4FWIPjkAk7n8_VQ&oe=65B128FE&_nc_sid=8b3546,3.18754E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,UBC REC,5378344,,,,,,,,,,,
https://www.instagram.com/p/Cq9VTSBJ1oq/,So what would YOU ???? rate their spike? ??,8,384,2023-04-13T01:45:10.000Z,FALSE,Video,,https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/340643047_1284627099079247_1294289805759207241_n.jpg?stp=dst-jpg_e15&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=DPHEYlEAwwcAX-JFhTI&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfByluNJKAqtlkOUe54W5xpvtXF5AR7BDY_ArdZ-dg8gyQ&oe=65B13281&_nc_sid=8b3546,3.07971E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,,,,,,,https://scontent-ams4-1.cdninstagram.com/o1/v/t16/f1/m82/7E4CBECC5DD5A1B1783C7D1D6DC77084_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&vs=718721766612887_589978261&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83RTRDQkVDQzVERDVBMUIxNzgzQzdEMUQ2REM3NzA4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJYTNuQlAxaW9IbkRaMEVBRWViTWhyUlZTOHVicV9FQUFBRhUCAsgBACgAGAAbABUAACail%2BnL9rCbQRUCKAJDMywXQFSVT987ZFoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfAS6FrPYM7juO2nJGGNgZkK3S_8nVQJvRDceGSTR6Ycsg&oe=65AE1E66&_nc_sid=8b3546,7290,,,,,,,,,,,,,
https://www.instagram.com/p/CqZVkxPrCbP/,"We are looking for people that are passionate about planning volleyball events or marketing for volleyball events! ?? APPLY through the links on our bio!! DEADLINE TO SUBMIT APPLICATION: APRIL 5, 2023",0,18,2023-03-30T02:13:33.000Z,FALSE,Photo,"Photo by UBC Volleyball Club on March 29, 2023.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/338608764_876612720305285_6499251482631631481_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=aP1gghFellgAX9DYLBP&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAQb0sbWSVRDrEgzA_svKEVpg2CTD1S_RVLunbJ7HGnoQ&oe=65B136C3&_nc_sid=8b3546,3.06958E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqRS9jJPbak/,? MEET OUR EXECUTIVE TEAM! ?,2,83,2023-03-26T23:16:48.000Z,TRUE,Photo,"Photo by UBC Volleyball Club on March 26, 2023.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,Defne ÷skiper,defneoskiper,Joshua Dang,joshuadang_,Shiv Mahtani,shiv.mahtani,?S?,sarah.hoang03,khushi sharma,khushish,Jaimie M,jaimiesmuller,rajan,rajanspk,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/337712775_968374187489453_6395192937130342353_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=M4899qaMWCIAX89n8xM&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAFh4BsPm3Tm39kfbv_6aCIegiki2PYYQ96Wgb8BwaGYg&oe=65B06C30&_nc_sid=8b3546,3.06732E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,?????????? ??,aseemarora08,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqBZuvbP9uJ/,Congrats to our tournament winners ?? and thank you to all the participants! We loved having you at our Volleyball Competition event!,0,104,2023-03-20T19:08:06.000Z,TRUE,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cp1TFq2sa1p/,Weíre thrilled to announce that our Volleyball Competition event will be sponsored by @bodyenergyclub at UBC ?? The team that comes 1st in the competition will get a Free Smoothie coupon for each player! ????,0,24,2023-03-16T02:19:11.000Z,FALSE,Photo,"Photo shared by UBC Volleyball Club on March 15, 2023 tagging @bodyenergyclub.",https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,Body Energy Club,bodyenergyclub,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/335771171_791767431779109_1886776960869974999_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=EBaEC8AG5HwAX911GUs&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfACDDcJnfB-2RGriXDFoLouzo4fhWyS5Ml0HxApJiMmvQ&oe=65B07532&_nc_sid=8b3546,3.05944E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CpyjcjXPV73/,Only a month before we have tryouts for our UBCVC Womenís Summer Club Season! Open to all UBC students that will be staying on campus during the next 2 terms ?? ? date/time: April 12 & 13; 2:30-4:30pm ?? location: Robert F. Osborne Centre ?? cost: $15 Click the link in our bio to register now! ??,0,32,2023-03-15T00:44:23.000Z,FALSE,Photo,"Photo by UBC Volleyball Club in Robert F. Osborne Center at UBC with @ubc_studentlife, @madeline.col, @viya_mxc, and @ubcvolleyballclub.",https://www.instagram.com/ubcclubvball,ubcclubvball,UBC Student Life,ubc_studentlife,Viya Chiang,viya_mxc,UBC Volleyball Club,ubcvolleyballclub,maddy,madeline.col,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/335561443_726927202256466_4831597183076716820_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=iW5imCZqXxYAX-iBmqw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBKpa1S6er4CdPR1BJbPwA2O7oA-C_-sFqdZsFUwC2X7A&oe=65B1A6BC&_nc_sid=8b3546,3.05866E+18,2024-01-20T22:43:34.384Z,www.instagram.com/ubcvolleyballclub/,,,,,,,,,Robert F. Osborne Center at UBC,238345969,,,,,,,,,,,
https://www.instagram.com/p/Cx1ndozRChx/,"BECOME A MEMBER OF THE UBC VOLLEYBALL CLUB ?? LINK IN BIO. We host volleyball events for players of all skill levelsófrom complete beginner to advanced. To learn more, read our membership description in the Bounce App!",3,58,2023-10-01T01:28:22.000Z,TRUE,Carousel,,https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/385271986_244052548225406_4186866867442006315_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rryuVy36FSwAX-WjXM4&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzIwMzY0MDI2NDQwMTExNzQ1Ng%3D%3D.2-ccb7-5&oh=00_AfASPggt0V90T88LIOC1cd4TrhDmTE94jnOvkTbgULvF9g&oe=65B15F9D&_nc_sid=ee9879,3.20364E+18,2024-01-20T22:43:36.042Z,,,,,,,,,,,,FALSE,2,UBC Volleyball Club,,,,,,,,
https://www.instagram.com/p/CxFRhDLuf9c/,??SIGN UP NOW FOR OUR FIRST BIG EVENT OF THE YEAR?? Link to sign up on our bio!! ???September 16 ?12 PM - 3 PM ??Wesbrook Sand Courts ??9.99 You donít want to miss the chance to play beach volleyball while getting the chance to win amazing prices and help an important cause!,6,81,2023-09-12T06:53:03.000Z,TRUE,Carousel,,https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,Low Tide Properties,lowtideproperties,The Global Outreach Project,theglobaloutreachproject,AMS Hospitality and Sport Club,ubchsc,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/375237473_841077240763926_577987331673456304_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=jE_ewPT_DGcAX9HDrLn&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzE5MDAzMjk0NDcxODI4ODMxOQ%3D%3D.2-ccb7-5&oh=00_AfCKvXR50dPv4uYolfTfXG-DFeSwAAbRUZUIbu2uGyjzaw&oe=65B124B4&_nc_sid=ee9879,3.19003E+18,2024-01-20T22:43:36.042Z,,,,,,,,,,,,FALSE,3,UBC Volleyball Club,,,,,,,,
https://www.instagram.com/p/CqRS9jJPbak/,? MEET OUR EXECUTIVE TEAM! ?,2,83,2023-03-26T23:16:48.000Z,TRUE,Carousel,,https://www.instagram.com/ubcvolleyballclub,ubcvolleyballclub,Defne ÷skiper,defneoskiper,Joshua Dang,joshuadang_,Shiv Mahtani,shiv.mahtani,?S?,sarah.hoang03,khushi sharma,khushish,Jaimie M,jaimiesmuller,rajan,rajanspk,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/337712775_968374187489453_6395192937130342353_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=M4899qaMWCIAX89n8xM&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA2NzMxNjIxMDg2MjE4MTYyMQ%3D%3D.2-ccb7-5&oh=00_AfAi5hCBhA-EAH9X6H2qTyq38NCg7Grh5U00GDCNapRvsw&oe=65B06C30&_nc_sid=ee9879,3.06732E+18,2024-01-20T22:43:36.042Z,,?????????? ??,aseemarora08,,,,,,,,,FALSE,9,UBC Volleyball Club,,,,,,,,
https://www.instagram.com/p/C2VnZjky4pC/,"Welcome back COGsers!??? The CSS is excited to kick of the new year and term with a Welcome Back Social this coming Monday! Join us in the COGS lounge (LIFE 2514) for games, snacks, and good company! Donít forget to RSVP through the Linktree in our bio??",0,15,2024-01-20T21:49:05.000Z,FALSE,Photo,"Photo by UBC Cognitive Systems Society on January 20, 2024. May be a doodle of card, calendar, poster, magazine, placemat and text that says 'Dear CSS Members, Back Relcores Social Welcome back! We hope you had a great start to the new semester You are invited to the CSS welcome back social! Join us for snacks, games, and friendly faces. When: January 22, 2024 5PM Where: COGS lounge (LIFE 2514) RSVP: Yes Yes'.",https://www.instagram.com/cogsubc,cogsubc,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/421336111_18315141289190404_7478494317463226496_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1PSx4VWkl_8AX-xM3XW&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCKo2MvVvUR3rlFY-JGlEaQ2l_h5nr0igTw0f4fp9kbOQ&oe=65B1AA62&_nc_sid=8b3546,3.2847E+18,2024-01-20T22:43:42.208Z,www.instagram.com/cogsubc/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C0P9e6GPt5K/,Can you believe itís almost December already?! And lucky for us that means a brand new Cognitive Conundrum Episode is coming up!!??? Check out our new episode ìCOGS After Gradî on Spotify December 3rd! Your hosts Aakanksha and Beth share their insights into the many paths and great opportunities open for COGS alumni after they graduate.,0,12,2023-11-30T00:05:35.000Z,FALSE,Video,,https://www.instagram.com/cogsubc,cogsubc,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/404889281_885106363339371_2348732587972828562_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1pKP_z7qheUAX_1vTnh&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfADeRHLd13NIBKR6_Lexorph5ypdCb0MaaIj36Fnd7y9w&oe=65ADDB3D&_nc_sid=8b3546,3.24708E+18,2024-01-20T22:43:42.208Z,www.instagram.com/cogsubc/,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t50.2886-16/405959027_319373197655351_323766065702635703_n.mp4?efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=wHSTPxk-qBwAX81m0P4&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBp-YlF70zeuMUL6aIhnn5Xeuk96oClt0J4WTg7IPd7dg&oe=65B1D6DE&_nc_sid=8b3546,219,,,,,,,,,,,,,
https://www.instagram.com/p/C0Nq0herhuq/,"???Merch drop!!??? Guess what? The CSS has a bunch of super cool merch for sale!???? Swipe through to shop Robbieís Goodies, weíve got pins, hoodies, crew necks, t-shirts, and even custom COGS-themed Pablo card decks! Weíll be selling merch at our social event this Thursday, November 30th, fill out the Order Form in our linktree to preorder for pick up and purchase! Keep an eye out for future sales times?? ??Merch will be available for sale in cash or e-transfer only. Size availability depends on our inventory.??",4,53,2023-11-29T02:42:16.000Z,TRUE,Photo,"Photo by UBC Cognitive Systems Society on November 28, 2023. May be an image of matchbook, magazine, book, bar soap, soap, hand cream and text that says 'Pablo UBCCSS UBC Cards Robbie Ès Goodies THE OFFICIAL CSS MERCH COLLECTION IS HERE!'.",https://www.instagram.com/cogsubc,cogsubc,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/406230818_18307758262190404_680764750168102044_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BlMnQzST298AX-X5cpB&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfD1Z6JqE4BgAQkjEpfOOYoyshIQPuZZ5XsH2TzsOoTTNQ&oe=65B16304&_nc_sid=8b3546,3.24644E+18,2024-01-20T22:43:42.208Z,www.instagram.com/cogsubc/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C0IntX3LEUG/,"Hey COGS Friends! ???? Join the CSS for a fun night of crafts and games on November 30th! Craft supplies, snacks, and games will be provided, so take the chance to unwind before finals hit or get a head start making holiday cards and gifts! ???? ? RSVP through the Linktree in our bio, CSS members only! Memberships for 2023-2024 can be purchased through our Linktree! ?? Date: Thursday, November 30th, 2023 ?? Time: 5pm-7pm ?? Location: LIFE 2514/2532",0,38,2023-11-27T03:38:52.000Z,FALSE,Photo,"Photo by UBC Cognitive Systems Society on November 26, 2023. May be a cartoon of poster, night and text that says 'CSS PRESENTS CRAFTS & GAMES NIGHT DATE November 30, 2023 TIME 5:00 PM -7:00 PM UBC CSS 7 LOCATION LIFE 2514/2532 SNACKS, GAMES AND CRAFTS PROVIDED! Members Only'.",https://www.instagram.com/cogsubc,cogsubc,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/404898818_1006623690630519_2915084934538572981_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=DQnkOvjGH3IAX-mGZEf&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBQGkeeCMG0Rf61GMn15E04chNeYHxgRWKm1g5YFa51Gg&oe=65B04F6A&_nc_sid=8b3546,3.24502E+18,2024-01-20T22:43:42.208Z,www.instagram.com/cogsubc/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cz16fIMyToZ/,"Hey there COGSers! ?? Are you feeling pressure from the impending job hunt after graduation? Ever find yourself needing experience for a job, but needing a job for experience? Curious about how a COGS graduate can effectively job hunt in this economy? Join us to find out how you can leverage your COGS degree for an easier time finding a job post-graduation. This week at our Unlocking Opportunities Workshop, weíll take a look at different job markets across the world and exploring the less ""newsworthy"" jobs that are often overlooked. Hosted online by Spencer Yao, a COGS CPSC alumni working abroad in Japan, this workshop will give you an insightful look into the great possibilities that exist for cogs students in the workforce.  ??? RSVP through the Linktree in our bio to participate in this event, it's open to everyone! ??? We are so excited to see you all there! ??Location: Online, Zoom link will be sent to everyone who RSVPs. ?? Date: November 23rd, 2023  ??Time: 18:30 to 19:30 PST",1,42,2023-11-19T21:17:23.000Z,FALSE,Photo,Pho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Czex61wys9z/,"Hello from the CSS Exec Team!! ???? We thought it was due time for us to introduce ourselves as the faces behind the scenes for the 2023-2024 academic year! Itís been awesome meeting many of you in the COGS community at our events this fall. We are looking forward to getting to know you all more throughout the semester! ?? We have some great things planned, so keep an eye out for upcoming events! ???",13,112,2023-11-10T21:39:59.000Z,TRUE,Photo,"Photo by UBC Cognitive Systems Society on November 10, 2023. May be a graphic.",https://www.instagram.com/cogsubc,cogsubc,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/401165620_18304997476190404_6403436134755292621_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Jy4Jic57CKcAX-hMQ4A&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfB7SsqzIWrZPdaWQUX4FS4UW_rAi7rdnP8ihyoNBK3prQ&oe=65B22780&_nc_sid=8b3546,3.23324E+18,2024-01-20T22:43:42.208Z,www.instagram.com/cogsubc/,,,,,,,,,,,,,,,,,,,,,
